index,author,updated_at,like_count,text,video_id,public,label,processed_text,platform
87,@thienkhoanguyen,2024-04-06T23:49:18Z,0,Mong sao dân triều tiên đứng lên giải phóng dân Hàn quốc để dân Hàn có đời sống âm no hạnh phúc hơn. 😢,iMQ_lK_saqE,True,0.0,mong sao dân triều_tiên đứng lên giải_phóng dân hàn_quốc để dân hàn có đời_sống âm no hạnh_phúc hơn,Youtube Short
88,@TrieuNguyen-sq2qq,2024-04-05T12:00:48Z,1,"Nói vậy thôi chứ những thành phần comment ở đây nói chuyện hay vậy thôi chứ,nhưng mà lên tik tok mà thấy video ông này là lộ rõ bản chất liền 😢",iMQ_lK_saqE,True,0.0,nói vậy thôi chứ những thành_phần comment ở đây nói_chuyện hay vậy thôi chứ nhưng_mà lên tik tok mà thấy video ông này là lộ rõ bản_chất liền,Youtube Short
89,@AngTuan-baka,2024-04-05T10:32:17Z,0,chia rẽ nước thì sao nhà ai thì sống nhà đấy triều tiên và hàn quốc chia rẽ mà vẫn sống bình thường có khi chia rẽ còn giúp triều tiên hàn quốc phát triển mạnh,iMQ_lK_saqE,True,0.0,chia_rẽ nước thì sao nhà ai thì sống nhà đấy triều_tiên và hàn_quốc chia_rẽ mà vẫn sống bình_thường có_khi chia_rẽ còn giúp triều_tiên hàn_quốc phát_triển mạnh,Youtube Short
90,@dethuongvl,2024-04-04T14:25:44Z,0,"Sông có thể cạn, núi có thể mòn. Chỉ có chiều cao của mấy đứa lùn là không bao giờ tăng lên được",iMQ_lK_saqE,True,0.0,sông có_thể cạn núi có_thể mòn chỉ có chiều cao của mấy đứa lùn là không bao_giờ tăng lên được,Youtube Short
91,@ToTa-mh6re,2024-04-03T03:14:39Z,0,Nước ngoài thất hộ chíu sinh ở Nghệ An Hà Tĩnh là sợ,iMQ_lK_saqE,True,0.0,nước_ngoài thất hộ chíu sinh ở nghệ_an hà_tĩnh là sợ,Youtube Short
92,@ToTa-mh6re,2024-04-03T03:12:07Z,0,Vào được miền Nam là phát động phân biệt cách mạng với ngụy m còn lật lọng xạo trá đổ thừa người khác,iMQ_lK_saqE,True,0.0,vào được miền nam là phát_động phân_biệt cách_mạng với ngụy m còn lật_lọng xạo trá đổ thừa người khác,Youtube Short
93,@killertvtiktok5791,2024-04-02T14:45:10Z,0,"Phúc hậu
An lành
Rất tốt
Không phân biệt
Yên lành",iMQ_lK_saqE,True,0.0,phúc_hậu an_lành rất tốt không phân_biệt yên_lành,Youtube Short
94,@AnhPhuc007,2024-03-30T19:40:37Z,1,Bắc Kỳ ăn thịt Cầy,iMQ_lK_saqE,True,1.0,bắc kỳ ăn thịt cầy,Youtube Short
95,@AnhPhuc007,2024-03-29T20:43:45Z,1,"Dương Dê là thằng Bắc Kỳ con, quê ở Vương quốc Thanh Hoá",iMQ_lK_saqE,True,1.0,dương dê là thằng bắc kỳ con quê ở vương_quốc_thanh_hoá,Youtube Short
96,@AnhPhuc007,2024-03-29T20:27:57Z,1,Bắc Kỳ Cầy,iMQ_lK_saqE,True,1.0,bắc kỳ cầy,Youtube Short
97,@user-gl8kn6wd6b,2024-03-26T06:06:42Z,0,Anh phải hiểu vấn đề là vì sao chứ nói như anh ai chả nói đc lý do là người miền bắc và miền nam  tính cách cá tính khác nhau miền nam thì lịch sự và ăn nói không giống miền bắc còn miền bắc thì cái nôi của chửi tục chửi thề hay nhiều người gọi là bolao á vì vậy nên thống nhất người miền bắc và miền nam gặp như là đã không ưa nhau rồi thêm vài thành phần bênh cali đổ dầu vào lửa nữa thì chia rẽ cực kì,iMQ_lK_saqE,True,1.0,anh phải hiểu vấn_đề là vì sao chứ nói như anh ai chả nói được lý_do là người miền bắc và miền nam_tính cách cá_tính khác nhau miền nam thì lịch_sự và ăn_nói không giống miền bắc còn miền bắc thì cái nôi của chửi tục chửi thề hay nhiều người gọi là bolao á vì_vậy nên thống_nhất người miền bắc và miền nam gặp như là đã không ưa nhau rồi thêm vài thành_phần bênh cali đổ dầu vào lửa nữa thì chia_rẽ cực_kì,Youtube Short
98,@timtretrau6663,2024-03-25T03:42:33Z,0,tao nói thâtn nha . tao nam kỳ đây ai kêu tao nam kỳ tao thấy chả có vẹo gì sao bọn bắc kỳ nó dị ứng với từ bắc kỳ z ta . chúng dân bắc thì chả gọi bắc kỳ .,iMQ_lK_saqE,True,0.0,tao nói thâtn nha tao nam kỳ đây ai kêu tao nam kỳ tao thấy chả có vẹo gì sao bọn bắc kỳ nó dị_ứng với từ bắc kỳ vậy ta chúng dân bắc thì chả gọi bắc kỳ,Youtube Short
99,@timtretrau6663,2024-03-25T03:41:11Z,0,tôi vẫn dùng từ BẮC KỲ NAM KỲ BÌNH THƯỜNG MÀ .. NGƯỜI BẮC THÌ CHẢ GỌI BẮC KỲ . T NGƯỜI NAM NGƯỜI BẮC GỌI T NAM KỲ T TỰ HÀO VÃI THỀ Ở NAM THÌ NÓ GỌI NAM KỲ CÒN BẮC THÌ GỌI BẮC KỲ CÓ CÁI ĐÉO GÌ ĐÂU NHỜ,iMQ_lK_saqE,True,0.0,tôi vẫn dùng từ bắc kỳ nam kỳ bình_thường mà người bắc thì chả gọi bắc kỳ t người nam người bắc gọi t nam kỳ t tự_hào vãi thề ở nam thì nó gọi nam kỳ còn bắc thì gọi bắc kỳ có cái đéo gì đâu nhờ,Youtube Short
100,@nguyenvuminhtoan,2024-03-24T03:03:38Z,0,Bưng bô,iMQ_lK_saqE,True,0.0,bưng bô,Youtube Short
101,@Nhatinh-ri4od,2024-03-23T09:06:11Z,1,Bọn nó dùng chữ đấy ám cả tiktok r,iMQ_lK_saqE,True,0.0,bọn nó dùng chữ đấy ám cả tiktok rồi,Youtube Short
102,@league0fnations1611,2024-03-23T07:22:39Z,1,"Tôi chẳng biết ngoài miền Bắc thật sự có bao nhiêu người xấu, họ có trịch thượng hay không hay tại sao ngoài đấy phát triển hơn? Cái đấy tôi không quan tâm.
Cái tôi quan tâm là ông cha ta đổ xương máu thống nhất đất nước. Để con cháu ngồi đây phân biệt lẫn nhau trông buồn cười.",iMQ_lK_saqE,True,0.0,tôi chẳng biết ngoài miền bắc thật_sự có bao_nhiêu người xấu họ có trịch_thượng hay không hay tại_sao ngoài đấy phát_triển hơn cái đấy tôi không quan_tâm cái tôi quan_tâm là ông_cha ta đổ xương_máu thống_nhất đất_nước để con_cháu ngồi đây phân_biệt lẫn nhau trông buồn_cười,Youtube Short
103,@ANPHAM-it8yd,2024-03-22T21:58:26Z,0,"Mình ở trong nam, có thấy ai phân biệt đâu, có bọn Cali vs mấy thằng dân tộc ms tìm cách chia rẽ",iMQ_lK_saqE,True,4.0,mình ở trong nam có thấy ai phân_biệt đâu có bọn cali với mấy thằng dân_tộc mới tìm cách chia_rẽ,Youtube Short
104,@concheemsnon664,2024-03-21T01:11:41Z,0,Parky chos,iMQ_lK_saqE,True,1.0,parky chos,Youtube Short
105,@trantrongnghia2567,2024-03-20T16:09:14Z,0,"Thật ra hồi trước tôi cũng ko thích người bắc và bạn bè , người thân xung quanh tôi cũng vậy ( ko có dính dáng đến chính trị, chỉ vì quan điểm và cách sống vùng miền khác nhau) nhưng sau khi ra đời đi làm nhiều năm thì tôi thấy thằng miền nào cũng sống điếm như nhau, cứ xạo lol mà sống với nhau cho hết kiếp người thôi, gặp nhau thì cứ giả lả chào hỏi, ăn uống , cf",iMQ_lK_saqE,True,4.0,thật_ra hồi trước tôi cũng không thích người bắc và bạn_bè người_thân xung_quanh tôi cũng vậy không có dính_dáng đến chính_trị chỉ vì quan_điểm và cách sống vùng miền khác nhau nhưng sau khi ra_đời đi làm nhiều năm thì tôi thấy thằng miền nào cũng sống điếm như nhau cứ xạo lồn mà sống với nhau cho hết kiếp người thôi gặp nhau thì cứ giả_lả chào_hỏi ăn_uống cf,Youtube Short
106,@Aimin2,2024-03-20T06:28:23Z,1,Đr đi ra đường ko đụng chạm gì ? Tự nhiên bảo dân thanh hoá là thứ không đáng để tồn tại coi thường khing bỉ không coi trọng 😢,iMQ_lK_saqE,True,4.0,đr đi ra đường_không đụng_chạm gì tự_nhiên bảo dân thanh_hoá là thứ không đáng để tồn_tại coi_thường khing bỉ không coi_trọng,Youtube Short
107,@VlMinhtanvl,2024-03-18T14:59:25Z,1,"chịu luôn dạo này mấy bon trên Facebook, Tiktok, IG cứ Parky với Namkiki 😢😢😢",iMQ_lK_saqE,True,4.0,chịu luôn dạo này mấy bon trên facebok tiktok ig cứ parky với namkiki,Youtube Short
108,@vattunongnghiephaituong843,2024-03-18T13:54:12Z,0,"Vùng nào cũng có người tốt người xấu, nhưng phải công nhận 1 điều là người bắc thường dữ dằn hơn, nói động tới là ... ( cũng có người hiền nha nhưng hiếm)",iMQ_lK_saqE,True,0.0,vùng nào cũng có người tốt người xấu nhưng phải công_nhận 1 điều là người bắc thường dữ_dằn hơn nói động tới là cũng có người hiền nha nhưng hiếm,Youtube Short
109,@TruongTran-xl3ly,2024-03-15T07:17:25Z,0,em người con thành hoá  cảm ơn anh nhiều,iMQ_lK_saqE,True,0.0,em người con thành hóa cảm_ơn anh nhiều,Youtube Short
110,@maikhoinguyen650,2024-03-15T01:48:30Z,0,"3 vùng đều chung một tiếng nói, chỉ có giọng điệu là khác mà thôi. Cuộc di cư từ Bắc xuống Tung rồi vào Nam thì thử hỏi rằng Trung hay Nam thì cũng từ một gốc Bắc mà ra. Những ai có học đều biết rõ vấn đề này cơ mà. Bộ phim Đất Phương Nam cũng nói lên giai đọan di dân ấy. Tất cả chúng ta hòa thuận một nhà",iMQ_lK_saqE,True,2.0,3 vùng đều chung một tiếng_nói chỉ có giọng_điệu là khác mà thôi cuộc di_cư từ bắc xuống tung rồi vào nam thì thử_hỏi rằng trung hay nam thì cũng từ một gốc bắc mà ra những_ai có học đều biết rõ vấn_đề này cơ_mà bộ phim đất phương nam cũng nói lên giai_đoạn di_dân ấy tất_cả chúng_ta hoà_thuận một nhà,Youtube Short
111,@trongquyetau5459,2024-03-14T13:10:44Z,11,"Đối với em miền Nam,Bắc và Trung đều một nhà ❤❤",iMQ_lK_saqE,True,2.0,đối_với em miền nam bắc và trung đều một nhà,Youtube Short
112,@BUA-KEO-BAO,2024-03-13T10:58:10Z,1,"Tổng bí thư phải là người bắc có lý luận. Mà ta hay gặp cái bọn hô hào anh em, đoàn kết... hay lừa nhau lắm.",iMQ_lK_saqE,True,1.0,tổng_bí_thư phải là người bắc có_lý luận mà ta hay gặp cái bọn hô_hào anh_em đoàn_kết hay lừa nhau lắm,Youtube Short
113,@toandang-nc8cm,2024-03-13T06:27:00Z,0,Xời. Tôi làm việc trong Nam 4 năm mới thấy người gốc Nam ko pbvm nhé. Mà tôi thấy đa phần ghét người Bắc là tụi ngụy thời xưa. Người đạo thiên chúa di dân năm 1954. Từ 1 lũ bực tức chế độ nên kích động nói xấu thôi chứ ở ngoài đường hèn chết mẹ ra.,iMQ_lK_saqE,True,0.0,xời tôi làm_việc trong nam 4 năm mới thấy người gốc nam không pbvm nhé mà tôi thấy đa_phần ghét người bắc là tụi ngụy thời xưa người đạo thiên chúa di_dân năm 1954 từ 1 lũ bực_tức chế_độ nên kích_động nói_xấu thôi chứ ở ngoài đường hèn chết mẹ ra,Youtube Short
114,@tricuong95,2024-03-12T12:34:09Z,0,Nên phân biệt cả bọn. Ngu học với người có học nữa :))😊,iMQ_lK_saqE,True,0.0,nên phân_biệt cả bọn ngu học với người có học nữa,Youtube Short
115,@tricuong95,2024-03-12T12:33:50Z,0,"Toàn bọn ng u Học mới phân biệt vùng miền ,chứ có học ai như thế đâu",iMQ_lK_saqE,True,2.0,toàn bọn người u học mới phân_biệt vùng miền chứ có học ai như_thế đâu,Youtube Short
116,@thuihh1189,2024-03-10T19:08:03Z,0,Đồng ý hoàn toàn!,iMQ_lK_saqE,True,0.0,đồng_ý hoàn_toàn,Youtube Short
117,@kemchua5841,2024-03-08T03:14:37Z,0,Loại não ngắn mới kỳ thị vùng miền :))),iMQ_lK_saqE,True,2.0,loại não ngắn mới kỳ_thị vùng miền,Youtube Short
118,@giapminhhien,2024-03-07T02:50:36Z,0,trò chuyện trong game hay lướt facebook 10 dứa miền nam thì có 9 đứa luôn miệng nói bắc kỳ,iMQ_lK_saqE,True,4.0,trò_chuyện trong game hay lướt facebok 10 dứa miền nam thì có 9 đứa luôn miệng nói bắc kỳ,Youtube Short
119,@NganVo622,2024-03-06T05:53:51Z,0,Ad noi rất hay❤❤❤,iMQ_lK_saqE,True,0.0,admin noi rất hay,Youtube Short
120,@minhtriet362,2024-03-05T15:16:05Z,0,Tại sao gọi người dân miền Nam là Nam kỳ họ lại không tự ái ? Còn gọi bắc kỳ thì lại tự ái ?,iMQ_lK_saqE,True,4.0,tại sao gọi người dân miền nam là nam kỳ họ lại không tự ái còn gọi bắc kỳ thì lại tự ái,Youtube Short
121,@HoaNguyen-hj2tb,2024-03-05T10:07:15Z,0,Tại em là người bắc nên  nói vậy chứ em là người nam thì em nói khác rồi bắc 54 rất ghét bắc 75,iMQ_lK_saqE,True,4.0,tại em là người bắc nên nói vậy chứ em là người nam thì em nói khác rồi bắc 54 rất ghét bắc 75,Youtube Short
122,@Cuchayhunter,2024-03-04T09:46:38Z,0,Đoàn kết là sức mạnh,iMQ_lK_saqE,True,2.0,đoàn_kết là sức_mạnh,Youtube Short
123,@hautruong3199,2024-03-04T03:07:51Z,0,Tại sao gọi Bắc Kỳ có nghĩa là phân biệt vùng miền còn gọi Nam Kỳ thì không nhỉ ?,iMQ_lK_saqE,True,4.0,tại_sao gọi bắc kỳ có nghĩa là phân_biệt vùng miền còn gọi nam kỳ thì không nhỉ,Youtube Short
124,@hoaihuong8828,2024-03-03T16:35:53Z,0,Tien trach ky hau trach nhan.....khong phai tu nhien ma co tu nay parky .,iMQ_lK_saqE,True,1.0,tien trach ky hau trach nhan khong phai tu nhien ma co tu nay parky,Youtube Short
125,@ngoantran868,2024-03-03T07:19:03Z,0,Việt Nam muôn năm,iMQ_lK_saqE,True,2.0,việt_nam muôn_năm,Youtube Short
126,@phuctran-dj3rg,2024-03-02T18:14:37Z,1,parky đang sủa,iMQ_lK_saqE,True,1.0,parky đang sủa,Youtube Short
127,@user-li3oz8er1k,2024-03-02T12:51:53Z,0,"Quảng Nam là nơi ít pbvm nhất vì họ có Tam ""Kì"" (joke)",iMQ_lK_saqE,True,0.0,quảng_nam là nơi ít pbvm nhất vì họ có tam kì joke,Youtube Short
128,@anhmoonbayby,2024-03-02T07:42:12Z,0,Dis me parky,iMQ_lK_saqE,True,1.0,dis me parky,Youtube Short
129,@masterweb7398,2024-03-02T04:24:28Z,0,Giống như duongde là Bắc kỳ chính hiệu phải không. Bắc kỳ di cư từ Bắc vào nam và mang theo bệnh “thích ăn thịt chó”.,iMQ_lK_saqE,True,1.0,giống như duongde là bắc kỳ chính_hiệu phải không bắc kỳ di_cư từ bắc vào nam và mang theo bệnh thích ăn thịt chó,Youtube Short
130,@vinhcongnguyen-ne8uu,2024-02-29T12:14:03Z,0,Parky ní nuận,iMQ_lK_saqE,True,1.0,parky ní nuận,Youtube Short
131,@user-fo2mu1lw4j,2024-02-29T02:07:22Z,0,nam kì chắc là chữ narky 😂 😂,iMQ_lK_saqE,True,1.0,nam kì chắc là chữ narky,Youtube Short
132,@VuNguyen-em3qv,2024-02-28T11:03:18Z,0,🤣🤣🤣,iMQ_lK_saqE,True,0.0,藍藍藍,Youtube Short
133,@minhhung7187,2024-02-28T00:34:46Z,0,Ko phải phân biệt vùng miền đâu bạn. Mà là chửi đó 😂😂😂😂😂,iMQ_lK_saqE,True,0.0,không phải phân_biệt vùng miền đâu bạn mà là chửi đó,Youtube Short
134,@chongcuaman2244,2024-02-27T12:45:10Z,0,"Dâm bắc là chúa phân biệt vùng miền chứ ai.tôi cũng là người bắc nên lạ gì,tại sao nói bắc kỳ mấy ông lại nhảy dựng lên,trong khi nói nam kỳ trung kỳ thì ko sao,người thanh hóa bị kỳ thị chỉ có ngoài bắc,trong nam ko hề kỳ thị họ,tôi sống nhiều cả 3 miền và xem nhiều bình luận tiêu cực trên mxh nên thấy rõ 1 điều bắc kỳ khá là vô văn hóa",iMQ_lK_saqE,True,1.0,dâm bắc là chúa phân_biệt vùng miền chứ aitôi cũng là người bắc nên lạ gì tại_sao nói bắc kỳ mấy ông lại nhảy_dựng lên trong khi nói nam kỳ trung kỳ thì không sao người thanh_hoá bị kỳ_thị chỉ có ngoài bắc trong nam không hề kỳ_thị họ tôi sống nhiều cả 3 miền và xem nhiều bình_luận tiêu_cực trên mxh nên thấy rõ 1 điều bắc kỳ khá là vô văn_hoá,Youtube Short
135,@Thuong-zo-nhieu-2x,2024-02-26T10:33:29Z,0,Nghe nói tới Thanh Hóa nổi da gà ăn cắp như quỷ 😏,iMQ_lK_saqE,True,1.0,nghe_nói tới thanh_hoá nổi da_gà ăn_cắp như quỷ,Youtube Short
136,@user-cx1nr8si2y,2024-02-26T04:45:46Z,0,"Câm mồm, Việt Nam kg có kì thị vùng miền",iMQ_lK_saqE,True,2.0,câm mồm việt_nam kg có kì_thị vùng miền,Youtube Short
137,@red.allain6121,2024-02-25T11:32:49Z,0,"Bắc kỳ là từ vi tuyển 17tro ra ải Nam quan ở trên thế giới này không có gì là mãi mãi bạn có biết trước khi có cái tên Việt Nam thì đã có bao nhiêu tên rồi không
((Loạn khẩu xuất cuon ngon))😅",iMQ_lK_saqE,True,0.0,bắc kỳ là từ vi tuyển 17tro ra ải nam quan ở trên thế_giới này không có gì là mãi_mãi bạn có biết trước khi có cái tên việt_nam thì đã có bao_nhiêu tên rồi không loạn khẩu xuất cuon ngon,Youtube Short
138,@The1812.,2024-02-25T05:58:27Z,0,Cali con:),iMQ_lK_saqE,True,1.0,cali con,Youtube Short
139,@Thanho-ns2yd,2024-02-25T02:32:53Z,0,A nói đúng lắm.e người gốc Thanh Hóa mà cũng k hiểu đc lí do tại sao lại bị phân biệt.Người Miền Nam thì 1 số thành phần còn phân biệt người Bắc Kỳ.họ cũng cho Thanh Hóa là Bắc Kỳ,iMQ_lK_saqE,True,4.0,anh nói đúng lắme người gốc thanh_hoá mà cũng không hiểu được lí_do tại_sao lại bị phân biệtngười miền nam thì 1 số_thành phần còn phân_biệt người bắc kỳhọ cũng cho thanh_hoá là bắc kỳ,Youtube Short
140,@user-ee6dl9yq5g,2024-02-25T01:08:10Z,0,đố dương dê bắc kỳ phân biệt được cờ tỉnh phúc kiến với cờ việt nam,iMQ_lK_saqE,True,1.0,đố dương dê bắc kỳ phân_biệt được cờ tỉnh phúc kiến với cờ việt_nam,Youtube Short
141,@lyquynh5620,2024-02-24T16:20:34Z,0,😂😂😂,iMQ_lK_saqE,True,0.0,,Youtube Short
142,@luckyluke1114,2024-02-24T15:51:23Z,0,Tôi là người miền Nam.  Tôi thấy người Bắc 54 tốt bao nhiêu thì Parky 75 ác bấy nhiêu.  Tôi không phân biệt vùng miền.  Tôi chỉ phân biệt con số.,iMQ_lK_saqE,True,1.0,tôi là người miền nam tôi thấy người bắc 54 tốt bao_nhiêu thì parky 75 ác bấy_nhiêu tôi không phân_biệt vùng miền tôi chỉ phân_biệt con_số,Youtube Short
143,@hoanggiang1994.,2024-02-24T04:45:02Z,0,"Dạ vâng, mình ở Thọ Xuân - Thanh Hóa đang sinh sống ở Bình Dương. Cũng đồng ý với anh là ở đâu cũng có người này người kia cả thôi.
Xem video này làm mình nhớ 2 hôm trước, trong dãy trọ có 1 bạn nữ người Hà Tĩnh xích mích với 1 cô người Kiên Giang.
1 lát sau chồng cô về chạy ra hỏi mình "" con bé Bắc Kỳ nó đi đâu rồi "" mà mình thấy hơi buồn và có chút tự ái thật sự. [ chú ấy và mình thì cũng không có chuyện gì, vẫn giúp đỡ 1 số việc vặt vì cùng chung dãy trọ ]
Mà đúng ra thì bạn kia hay mình là Trung Kỳ thôi, nhưng thực sự khi chú ấy kêu Bắc kì hoàn toàn không có ý tốt.",iMQ_lK_saqE,True,4.0,dạ vâng mình ở thọ_xuân thanh_hoá đang sinh_sống ở bình_dương cũng đồng_ý với anh là ở đâu cũng có người này người kia cả thôi xem video này làm mình nhớ 2 hôm trước trong dãy trọ có 1 bạn nữ người hà_tĩnh xích_mích với 1 cô người kiên_giang 1 lát sau chồng cô về chạy ra hỏi mình con_bé bắc kỳ nó đi đâu rồi mà mình thấy hơi buồn và có chút tự_ái thật_sự chú ấy và mình thì cũng không có chuyện gì vẫn giúp_đỡ 1 số việc vặt vì cùng chung dãy trọ mà đúng_ra thì bạn kia hay mình là trung kỳ thôi nhưng thực_sự khi chú ấy kêu bắc kì hoàn_toàn không có ý tốt,Youtube Short
