Unnamed: 0,Content,Label
103,chia_rẽ_lực thù_địch thâu_tóm chia_rẽ đất,0.0
104,hâud toàn khăn_quàng_đỏ mắc hiệu_ứng đám đông miền nam report không đáp nv,0.0
105,1 yêu tổ_quốc yêu đồng_bào 2 học_tập lao_động 3 đoàn_kết kỷ_luật 4 vệ_sinh 5 khiêm_tốn dũng_cảm,2.0
106,park ky đi coment,0.0
107,trịnh nguyễn_trend,0.0
108,mấy mạng xã_hội không giới_hạn mấy mấy chửi bậy í cãi rùng beng,0.0
109,người người kia trung tổ_quốc ♥ ️,0.0
110,miền người gái miền tây rồi cười kiểu ê tui không phân_biệt đừng phân_biệt tui được,0.0
111,bọn phản_động kích_động đấy,0.0
112,monkey không ),0.0
113,học_thức văn_hoá chán,0.0
114,buồn thiệt,0.0
115,bây phân_biệt tik tok chụp hình báo công an,0.0
116,vtv,0.0
117,phân_biệt thức nguoi bình_đẳng sống chuyen phân cự cải tất muong thua,0.0
118,miền nam miền trung miền bắc phân_biệt miền,2.0
119,manh minh mày kiểu,0.0
120,đấy địch hội đọc bình luận mấy video chán,0.0
121,dẫm không,0.0
122,không mấy đứa bình luận phân biệt vùng miền,0.0
123,đẹp tp hồ_chí_minh xấu said gòn mụ nội tui không phân_biệt lạ,1.0
124,bắc trung nam toàn lạ tất anh em cột trèo hch,2.0
125,kiểu tôi bình mấy thằng l miền tây giọng tôi game n nhảy_dựng mấy,1.0
126,tất thằng,0.0
127,phạt,0.0
128,phân_biệt cực_kì buồn,2.0
129,diễn_biến_hoà_bình,0.0
130,tao cay bọn lắm không đk,0.0
131,miền nam không phân_biệt miền bọn phân_biệt miền bọn lực thù_địch chia_rẽ dân_tộc vô miền nam đi nam bắc 1,2.0
132,bực lắm huhu,0.0
133,tôi đa só người phân_biệt xong giới trẻ ảnh_hưởng sâu tiềm_thức,0.0
134,nhức đầu giải lq yè game há kênh chat toàn phân biệt vùng miền thô_tục quản há chán,0.0
135,miền tây biệt hả hàng_xóm miền bắc mtrung nam lập_nghiệp bô_lão bô làng dặn_dò trai mh đừng bh quen gái miền tây mấyb miền bắc không phân biệc đi,0.0
136,cọn cali trend,1.0
137,thực chán,0.0
138,miền trung đà_nẵng bình_thuận dể thương thanh nghệ tình ối dời ôi paky ớn,1.0
139,tui bình_luận phân_biệt miền báo_cáo,2.0
140,cx báo,0.0
141,đoàn_kết đoàn_kết đại_đoàn_kết thành_công thành_công đại thành_công ✊,2.0
142,chia rẻ,0.0
143,bắc du_lịch đi team miền bắc nv phân_biệt ràng care bọn miền nam,0.0
144,hên chửi câu ) không học chốn không thất_học không,0.0
145,thua,0.0
146,lướt vô bình luận toàn chống_phá phân_biệt,0.0
147,vtv,0.0
148,sức phi văn_hoá đề_nghị xử nghiêm,2.0
149,mạng xã hội nguy_hiểm lắm,0.0
150,khởi_nghĩa đi,0.0
151,bọn phân_biệt miền rồi không bình luận,0.0
152,chỗ toàn bắc ngt cảm_giác cực_kỳ công cư sử cá nhâ hề phân_biệt miền,0.0
153,tôi không bạn học phân_biệt miền không bắc không nam bạn được hnay không,2.0
154,cali vũ21,0.0
155,mong công_an phường phạt tiền sợ liền,2.0
156,phân_biệt đa miền nam,1.0
158,k8 coi đi gái,0.0
159,miền phân_biệt gái miền tây đồ_án dùm,0.0
160,phân biệt vùng miền nửa,0.0
161,huy,0.0
162,học chốn chẳng phân_biệt kiểu,0.0
163,tôm mày hả,0.0
164,cấm sd tiktok trung cấm facebook ),0.0
165,phân_biệt đối nhân xử,0.0
166,phân hoa quế,0.0
167,sợ đụng trị giải_phóng 50 rồi hoà_hợp lối sông giáo_dục 2 miền qá,0.0
168,cúi vtv1,0.0
169,ui xã_hội Việt Nam vốn,0.0
170,miền bắc Thành phố Hồ Chí Minh chê Thành phố Hồ Chí Minh bún_chả hà_nội mắc,0.0
171,giặc đánh dân tan_tác,0.0
172,miền nam biết điểu kêu baky vui tâm_trạng tiêu_cực liền,0.0
173,mày không pb chỗ mày bắc chợ mua kì_kèo chút mấy bả chửi cân nam đa sợ,0.0
174,chê hàn_quốc k_thống nam bắc việt_nam_thống nội phân_biệt ),0.0
175,bắc ích_kỷ keo chửi thề đa ngkh kh vậy đoá,1.0
176,thẳng toàn bọn miền nam phân_biệt chả miền,1.0
177,hồi tôi đi vấn sacombank tôi lớ lớ phú_yên gia đình nha_trang kêu tuyển mấy giọng,0.0
178,3 miền 1 trêu đùa đa dạo bọn phản_động sử_dụng ngôn,0.0
179,việt_nam không phân_biệt miền bất_kỳ 1 không phân_biệt sấu,2.0
180,@ đung,0.0
181,36 nêu lắm,0.0
182,toàn cali khát bình_luận việt_nam,1.0
183,tôi chờ vtv nhòm,0.0
184,đa bọn khơi_mào phân_biệt miền bọn cali,1.0
185,phân_biệt mng,0.0
186,bắc trung nam 1 việt_nam không màu_da không dòng máu ta 1 yêu dần việt_nam,2.0
187,kì_cục thiệt phân_biệt không,2.0
188,vtv miền trung búc xúc mấy,0.0
189,xử_phạt đối_tượng răn_đe,2.0
190,không phân biệt vùng miền,0.0
191,tui nam bắc miền bắc_cực kỳ ngào giao_tiếp khéo_léo miền người kia tui,2.0
192,giải_quyết vấn_nạn phân_biệt miền,2.0
193,cung người người kia thi cung rồi nhìu lam gì,0.0
194,kêu bắc kỳ lồng_lộn chê nghèo_khổ trend khoe trần gỗ toàn mấy đứa bình luận kiểu tụi nam kỳ thèm lắm,1.0
195,phân_biệt miền đa dân miền nam dân miền nam không lạ nét văn_hoá đa bọn trẻ đám cháu nguỵ,1.0
196,mong công_an sử thằng vũ 21 bọn ùa trào_lưu phân biệt vùng miền rút học thân,2.0
197,chuẩn,0.0
198,mấy đứa kali,1.0
199,tôi miền bắc miền nam giọng miền nam 1 Việt Nam,2.0
200,vụ phân_biệt miền thành phân_biệt tỉnh_thành kiểu chia_rẽ tỉnh tỉnh kia,0.0
201,namkyky trungky paky,1.0
202,cảnh,0.0
203,thoi đi tôi kh ghét miền tôi đứa chê miền nam nghèo nầy kia tôi kh,0.0
204,coa luật tố_cáo mấy vụ,0.0
205,bảo bình luận pk suốt không,0.0
206,Việt Nam ta iu thương nha iu,2.0
207,vương hạn híu bắt_nạt,0.0
208,miền tây chê,0.0
209,không đứa cào,0.0
210,phân_biệt mấy nữ nam sài_gòn kiên_giang dã_man mật,0.0
211,hoàn,0.0
212,bảo dập hoa_kiều chi giờ tui no tra thù,0.0
213,miền nam phân_biệt địa_phương sống,0.0
214,vtv thể yêu_cầu tôi block kháng_cáo phân_biệt miền không mìn báo_cáo hoài_ko,0.0
215,ôi tôi chờ lắm hqua mấy đứa bình luận vd tôi paky tôi ns đừng bme ns không dạy,0.0
216,khs phân_biệt lmj,0.0
217,paky,1.0
218,2023 vinh_danh bò dắt_mũi,0.0
219,học_quan trọng,0.0
220,bao tư_tưởng phân_biệt miền dân_tộc,2.0
221,cali namky chống_phá việt_nam,1.0
222,tui miền bắc lỗ tai giả,0.0
223,nam bắc mong việt bình,2.0
224,tù chứa bọn không hù bắt chả,0.0
225,hà_nội vợ sài_gòn ( gốc miền tây ) 2 gia_đình vui tet suốt vợ chồng bgio to_tiếng,0.0
226,bắt phạt khiếp,0.0
227,lắm,0.0
228,hôm lướt tiktok video bình_luận backy buồn,0.0
229,Việt Nam đứng đầu haiz,0.0
230,mk không phân_biệt người bắc lắm bạn mk đa trải_nghiệm không vui bạn miền bắc,0.0
231,thằng nhậu hùng tiền viện cớ tao phân_biệt ráng,0.0
232,yes,0.0
233,hoài nam hữu thịnh,0.0
234,bọn kích_động mục_đích người bthg hùa,0.0
235,diamond vtv sờ_gáy ròi ),0.0
236,nguyễn_shop 87,0.0
237,bọn tik xoá coment quyền chấn_chỉnh gấp,0.0
238,nam không kiểu,0.0
239,tôi mấy hôm,0.0
241,_trung,0.0
242,miền kibo miền phóng_khoáng tuỳ tuỳ kinh_tế trách_nhiệm gia_đình tiêu_xài toán tôi Thành phố Hồ Chí Minh xài tiền,0.0
243,bake tụi mày bớt xạo lol được,1.0
244,diễn_biến_hoà_bình đấy,0.0
245,đợt miền nam khịa lắm không,0.0
246,miền bắc gái miền nam nha,0.0
247,sống đám dân_chủ cuội đám kia tui nam nha,0.0
248,thu,0.0
249,leng,0.0
250,tôi toàn miền nam phân_biệt miền tôn dân_tộc người miền bắc lý quan đầu_não miền bắc trị toàn miền trung với bắc người miền nam ntk ngân,0.0
251,ê nội_gián Trung Quốc trà_trộn vô chia rẻ dân_tộc hong ta 1 thuyết âm_mưu,0.0
252,bắc trung nam 1 54 dân_tộc đoàn_kết thành_công việt_nam muôn,2.0
254,hên miền trung quảng_ngãi,0.0
255,❤ ️ ❤ ️ ❤ ️,0.0
256,energy,0.0
257,s bắc,0.0
258,vững tinh_thần không phân_biệt miền anh em miền tổ_quốc,2.0
259,nhân gojo,0.0
260,định_danh tiktok,0.0
261,đung roi phai án đi sai_lệch gioi trẻ bay báo_động,0.0
262,người ta không giận báo bùn,0.0
263,người người người kia tôi mấy khưa nam người bắc vay nóng vay_lãi đòi nợ,1.0
264,lê_xuhuong liền đi,0.0
265,1 phân_biệt tha_hoá 1 hệ trẻ,0.0
266,nhan,0.0
267,tiếng tôi bao,0.0
268,3 miền anh em không phân_biệt,2.0
269,may_mắn được sống 3 miền như thế này ntk,0.0
270,hình giới trẻ quên ô ta xưa thương_yêu đùm_bọc như thế này xương_máu tất miền nam ruột_thịt,0.0
271,@ cháo heo lắm,0.0
272,miền chả cv cơm lá cờ miền chán ghê,2.0
273,chừa,0.0
274,vtv ki,0.0
276,đấy toàn phân_biệt,0.0
277,tiktok việt_nam Trung Quốc cam giới tiếng việt bình luận việt sống việt_nam,0.0
278,bh định_danh tk mồm đi đánh kinh_tế,0.0
279,mấy thằng phân biệt vùng miền bình luận hộ tôi,0.0
280,đóng 7 5 tr tiền ngân_sách lo trẻ núi,0.0
281,đình,0.0
282,tôi không tôi sống đất phân_biệt miền tôi,0.0
283,chờ lắm thực,0.0
284,buồn,0.0
285,tui liên_quân toàn phân biệt vùng miền,0.0
286,miền nam kêu bắc kì kia đa không học với gia_đình giặc cay người học chả phân_biệt,0.0
287,xuân_lộc,0.0
289,vị_trí quan_trọng máy mấy miền nam miền nam giỏi miền bâc thắc_mắc,0.0
290,vtv tình_trạng xảy,0.0
291,ngựa ghê tôi bắc_ninh chs đứa tận tphcm,0.0
292,miền Việt Nam,2.0
293,tui dân miền tây bắc … khúc vãi đạn lắm,0.0
294,miền bênh miền đẹp gì tranh_luận,0.0
295,đề_nghị kiểm_soát tn,0.0
296,tui bh phân_biệt nam bắc,0.0
297,mấy 1 2 tiếp_cận xã_hội bình_luận mấy 20 mấy bình_luận,0.0
298,phân_biệt kiểu,0.0
299,@ ⋆ ⭒ ˚ ｡ ⋆ txuan ⋆ ⭒ ˚ ｡ ⋆,0.0
300,chủ_trương cali boys cài anh em không Việt Nam tỉnh_táo,1.0
302,thị huỳnh linh,0.0
303,sinh quyền bình_đẳng,2.0
304,việt_nam cấm tick tock,0.0
305,miền bắc trọng danh kinh_tế giỏi miền trung trọng lợi sống cù tiết_kiệm miền nam trọng nghĩa văn_hoá,2.0
306,tổng_bí_thư miền bắc trọng said không phân_biệt miền ak pảky pảky,1.0
307,tôi miền nam hn không đường 1 đi đường chửi,0.0
308,hùng hi_sinh_thống đất phân_biệt chi kia 1 lớp 40 đứa,0.0
309,tôi trai miền bắc tôi gái toàn đất việt_nam,0.0
310,team kh phân_biệt miền ✌ ️,2.0
311,nam bắc,2.0
312,mấy hôm bực tình_trạng,0.0
313,xử_phạt phân_biệt miền,0.0
314,Thành phố Hồ Chí Minh bay thủ_đô cảm_giác phân_biệt phục_vụ tủi_thân lắm Việt Nam,0.0
315,bình luận phân_biệt miền,0.0
316,chấm vtv bao đỉm nè mấy chế,0.0
317,1 2 tr liệt_sỹ hy_sinh chiến bảo_vệ 2 miền nam bắc bắ nam lú tưởng giải_phóng thực_dân đô_hộ,2.0
318,mbắc phân_biệt miền phân_biệt dân_tộc lắm mh dân tộc nùng chồng kinh toàn dân tọc chửi dân_tộc không học,1.0
319,miền xấu,0.0
320,cãi trời,0.0
321,đổ bắc đợt 2015 tôi nam trọ nguyên dãy tôi người bắc 3 đôi dép,0.0
322,phân_biệt được gì,0.0
323,luật_định danh_tài khoản xã_hội cộng bắt máy_chủ việt_nam,0.0
324,1 định_danh không định_danh không bình luận với tim douyin,0.0
325,bế phát bé tờ giấy 10 củ oke,0.0
326,gái miền tây chồng bắc phân biệt vùng miền xử ghê hic,0.0
327,im_lặng không chửi,0.0
328,kiểm_duyệt tốp tốp không dẹp đi,0.0
329,[ 写真 ],0.0
330,mạng xã hội miền nam chê người bắc người nam_cực kì thân_thiện,0.0
331,tui miền trung tui miền thương vấn_đề xấu cá_nhân ),2.0
332,tui miền nam tui thich gai miền bắc nha,0.0
333,đọc bình luận không 1 chữ pk kìa,0.0
334,chờ video 1,0.0
335,thằng phân_biệt miền chia_rẽ dân_tộc phạt 10 tr tống tù sợ,0.0
336,không mạng game = ),0.0
337,tik tok facebook tôi,0.0
338,packy giải,1.0
339,tôi miền trung tôi nhục dùm miền nam,1.0
340,đất gọi định tham_gia tuyến đầu dậy yêu đất yêu đồng_bào,0.0
342,thân bao phân_biệt miền đi Thành phố Hồ Chí Minh dượng bắc dượng,0.0
343,chu_kì phân biệt vùng miền 5 1 anh em,0.0
344,tôi liên_quân tụi phân_biệt miền,0.0
345,cảm_ơn vtv tiếng vấn_đề,0.0
346,bọn naki phân biệt vùng miền,1.0
347,tôi đố thằng bình luận phân_biệt miền đấy,0.0
348,vô xúc nạn phân_biệt miền tiktok thân dòng máu việt cảm kỳ_thị,0.0
349,cm miền ô,0.0
350,miền trung chắn không bao giờ 2 miền phân_biệt kia 1 ki_bo bão kibo,0.0
351,tiktok tràn_ngập bình luận bình bảo vi_phạm nguyên_tắc cộng_đồng,0.0
352,gian mạng chia_rẽ hi_vọng quan công an nghiêm_khắc xử_lý hình trg hợp phân biệt vùng miền,0.0
353,mấy thằng phân_biệt miền bình luận hộ tôi,0.0
354,kia cội dân_tộc lịch_sử đất chả phân_biệt miền,2.0
355,hy_vọng an_ninh mạng,0.0
356,không bình luận kiểu,0.0
357,đợi mãi vtv án vụ bth lướt vid cx phân biệt vùng miền lm mik cực_kì cx chẳng lm được gì (,0.0
358,bực lắm kiểu đoàn_kết dân_tộc,0.0
359,diễn_biến_hoà_bình đặc_biệt xuất_hiện tiktok,0.0
360,toàn mấy đứa tôn_thờ thằng chồn lúa trộm chó đóng đinh treo tường,1.0
361,coi văn_hoá sống dân pake,1.0
362,mong thức phân_biệt miền,2.0
363,mấy đấy không bình luận,0.0
364,việt_nam dân_tộc việt_nam sông thể cạn núi thể mòn song chân_lý bao thay_đổi chủ_tịch hồ_chí_minh,2.0
365,bọn kích_động,0.0
366,mãi vtv tiếng,0.0
367,bắc lắm không thân_thiện nam_trung,1.0
368,đầu đon giản xét trị thi 1 moi nguy_hiểm chia_rẽ,0.0
369,phạt đánh kinh_tế buôn sợ,0.0
370,hi_vọng vtv quyết_liệt vấn_đề,0.0
371,chờ mãi mới,0.0
373,chờ mãi vd,0.0
374,chờ mãi,0.0
375,tíchtoc phổ_biến ức_chế kiểm_duyệt soá tíchtoc việt_nam,0.0
376,diễn_biến_hoà_bình khả_năng_lực phản_động dạo phân_biệt,0.0
377,mấy ghê phân_biệt miền toàn việt_nam,2.0
378,đăng_ký tài_khoản cước điện_thoại quẹt mặt ngoan,0.0
379,đa toàn mấy nhóc trẻ bình luận,0.0
380,quyết hy_sinh thân_thống bắc trung nam hệ trẻ đi phân_biệt buồn trẻ,0.0
381,phạt phạt ngang tội phản_quốc,0.0
382,bọn chống_phá kích_động dân không,0.0
383,toàn mạng xã_hội sợ,0.0
384,đùa không vui vtv căng,0.0
385,vtv24,0.0
386,bắc trung nam 1 miền tây bến_tre chồng u50 bắc cưng chìu thương vợ chăm 2 oshin,2.0
387,mấy coment lơ kh công_kích mục_đích bọn thù_địch cố_tình nổi kệ đi,0.0
388,miền bắc miền trung miền nam 3 miền việt_nam _ xdf 3 _ ☭ phân_biệt miền ❌ ☹ ️,2.0
389,vtv tick xanh đứa coment,0.0
390,buồn phát_ngôn phân biệt vùng miền xuất_phát hầu hệ trẻ,0.0
391,đồng_nghĩa parky không giới trẻ ok khônh,1.0
392,anh em đất nc anh em thua gì,0.0
393,dăm bọn namky đua xe đội mũ,1.0
394,kỳ kỳ_cục,0.0
395,tôi 1 vd không,0.0
396,miền bắc không chấp mấy thằng trẻ trâu miền nam a_dua,1.0
397,bắc miền nam cali bắc 54 vnch phản_động tôi toàn miền bắc,1.0
398,đối với tao bọn miền nam kêu parky kệ thủ_đô bọn nam hà_nội parky tao hào tôi bắc,1.0
399,namekicho khởi_nghĩa gặm bình oxy nhai dải phân rẻ rách lương_tâm rủ trộm_cắp c ướp la_làng nhậu ổi xoài cóc hóc cá dọn bể,1.0
400,ta thể dàng hoá miền nam ninh_thuận miền bắc,0.0
402,parky khóc,1.0
403,lửa khói dưng người ta phân_biệt,1.0
404,1832 183,1.0
405,việt_nam mảnh đất chữ s phân_biệt miền vô_nghĩa,2.0
406,toàn ac rác bình luận phân_biệt,0.0
407,chia_rẽ ngữ trung_quốc thành_công chia_rẽ ta tiểu phấn hồng hoạt_động tích_cực thành_công suốt đoàn_kết,0.0
408,nameki,1.0
409,njk ảo keme đi,0.0
410,triết_lý lắm ủng_hộ,0.0
411,em bac nam_trung sống đồ Việt Nam cơm uống,0.0
412,ta Việt Nam phân_biệt,0.0
413,parky không xấu thằng xàm xí ghét thương,1.0
414,parky tan_hoang,1.0
415,hk bất_kỳ ky lam dân mỹ rui,1.0
416,ngược miền nam parky giải_cứu,1.0
417,kiểu 1 sâu rầu nồi canh người bắc ồn thiệt không ưa,1.0
418,tao góc chân lạp định_nghĩa giùm tàu lao,0.0
419,dân bắc giải_phóng miền nam,0.0
420,xảy 75,0.0
421,tui tập_kết 45 thằng bắc kỳ đách lịch_sử,1.0
422,nội gốc_gác tụi miền nam miễn bắc,0.0
423,tao không phan biet vung mien nhung tao di huong bac choi hàng_quán toàn chặt chém chán,0.0
424,xấu đừng kỳ_thị gập bắc tui,0.0
425,dân bk dơ,1.0
426,tik tok chán cấm Việt Nam,0.0
427,parky,1.0
428,packi đe,1.0
429,10 thằng 9 game chửi người ta toàn dân miền bắc,0.0
430,anh em cãi toàn mấy thằng trẻ cali mõm online cty ngàn anh em miền nam phân_biệt câu,0.0
431,hoá nha,0.0
432,bữa coi clip đấy tiếng âu tiếng hoá bắc,0.0
433,vô giải_phóng miền nam ui áo ngực lược cafe,0.0
434,giải_cứu nạn đói 1945 đê,0.0
435,parky cá xương nam kỳ nhặt kho tương dần,1.0
